"MB_CODE_2011","LGA_CODE_2011","LGA_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","AREA_ALBERS_SQKM"
"80050870000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0570863
"80050880000","89399","Unincorporated ACT","8","Australian Capital Territory",0.090401
"80050890000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0305142
"80050900000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0728729
"80050911000","89399","Unincorporated ACT","8","Australian Capital Territory",0.026769
"80050912000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0445883
"80050920000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0125714
"80050930000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00784985
"80050940000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0251881
"80050950000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0175119
"80050960000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0575334
"80050980000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0173318
"80050990000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0104946
"80051010000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00355687
"80051020000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00980601
"80051040000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00398491
"80051060000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0268628
"80051070000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00689623
"80051080000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00759418
"80051090000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0129825
"80051100000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0027031
"80051110000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0642336
"80051120000","89399","Unincorporated ACT","8","Australian Capital Territory",0.207115
"80051131000","89399","Unincorporated ACT","8","Australian Capital Territory",0.127211
"80051132000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0530377
"80051133000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0680598
"80051134000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0271794
"80051140000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0723403
"80051150000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0519087
"80051160000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00239776
"80051190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00489254
"80051210000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0034213
"80051220000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00634098
"80051230000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00146829
"80051260000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0044939
"80051280000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00813152
"80051300000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00832691
"80051320000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00515326
"80051331000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0266301
"80051332000","89399","Unincorporated ACT","8","Australian Capital Territory",0.018823
"80051351000","89399","Unincorporated ACT","8","Australian Capital Territory",0.115485
"80051372000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0333954
"80051381000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0294477
"80051382000","89399","Unincorporated ACT","8","Australian Capital Territory",0.042025
"80051400000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0063639
"80051410000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0207817
"80051420000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0133653
"80051430000","89399","Unincorporated ACT","8","Australian Capital Territory",0.052798
"80051440000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0691513
"80051460000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00195781
"80051471000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0235076
"80051472000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00399362
"80051481000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00632846
"80051482000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00211188
"80051490000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00224233
"80051500000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00148437
"80051510000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00156537
"80051520000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00331257
"80051530000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00401084
"80051540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.13596
"80051550000","89399","Unincorporated ACT","8","Australian Capital Territory",0.11861
"80051560000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00638187
"80051570000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00800677
"80051580000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00973764
"80051590000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00732187
"80051600000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0017723
"80051610000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00944687
"80051620000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00848346
"80051630000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00542336
"80051640000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00209625
"80051650000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00540718
"80051660000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0183907
"80051670000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0172244
"80051680000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0247442
"80051690000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00773666
"80051700000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0210658
"80051710000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00477388
"80051730000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00274081
"80051750000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0432408
"80051760000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0131853
"80051770000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00793259
"80051780000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0016195
"80051800000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0151309
"80051810000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0335969
"80051821000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00729288
"80051830000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0168581
"80051840000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00701996
"80051850000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00668161
"80051860000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00876024
"80051870000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00636323
"80051880000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00694592
"80051890000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0022217
"80051900000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00271744
"80051910000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00462059
"80051920000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00430266
"80051930000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0538152
"80051940000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0143997
"80051960000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0244545
"80051980000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00609244
"80051990000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0130736
"80052000000","89399","Unincorporated ACT","8","Australian Capital Territory",0.298417
"80052010000","89399","Unincorporated ACT","8","Australian Capital Territory",0.565563
"80052020000","89399","Unincorporated ACT","8","Australian Capital Territory",0.329618
"80052030000","89399","Unincorporated ACT","8","Australian Capital Territory",0.340763
"80052040000","89399","Unincorporated ACT","8","Australian Capital Territory",1.22642
"80052050000","89399","Unincorporated ACT","8","Australian Capital Territory",0.426043
"80052060000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00730907
"80052070000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00782548
"80052080000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00968147
"80052090000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0232809
"80052100000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00771228
"80052130000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0049869
"80052150000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0345983
"80052180000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00992993
"80052190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0289469
"80052200000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0340846
"80052210000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0126699
"80052220000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00578299
"80052230000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0254531
"80052240000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0146377
"80052250000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0130346
"80052260000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0337425
"80052270000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00406272
"80052280000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00370601
"80052290000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0400395
"80052300000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0179374
"80052310000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0133895
"80052320000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0299844
"80052330000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0411447
"80052340000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0365187
"80052350000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00541868
"80052360000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0460717
"80052371000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0497358
"80052372000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0197548
"80052380000","89399","Unincorporated ACT","8","Australian Capital Territory",0.21764
"80052390000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00738639
"80052400000","89399","Unincorporated ACT","8","Australian Capital Territory",0.993581
"80052410000","89399","Unincorporated ACT","8","Australian Capital Territory",0.180641
"80052430000","89399","Unincorporated ACT","8","Australian Capital Territory",0.470112
"80052440000","89399","Unincorporated ACT","8","Australian Capital Territory",3.36741
"80052450000","89399","Unincorporated ACT","8","Australian Capital Territory",0.062751
"80052460000","89399","Unincorporated ACT","8","Australian Capital Territory",0.318752
"80052470000","89399","Unincorporated ACT","8","Australian Capital Territory",0.143652
"80052480000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0255784
"80052490000","89399","Unincorporated ACT","8","Australian Capital Territory",0.14614
"80052500000","89399","Unincorporated ACT","8","Australian Capital Territory",0.303402
"80052510000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0342852
"80052540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00508231
"80052560000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0714849
"80052580000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0206513
"80052600000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00610292
"80052630000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0848369
"80052640000","89399","Unincorporated ACT","8","Australian Capital Territory",0.013027
"80052650000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0756001
"80052660000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0663535
"80052720000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0084531
"80052730000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0324903
"80052740000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0188816
"80052750000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0690994
"80052760000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0149777
"80052770000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0113255
"80052780000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00814861
"80052790000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0110663
"80052800000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0248113
"80052810000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0034817
"80052820000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0264031
"80052830000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0703496
"80052840000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0792431
"80052850000","89399","Unincorporated ACT","8","Australian Capital Territory",0.030033
"80052861000","89399","Unincorporated ACT","8","Australian Capital Territory",0.116569
"80052862000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0435296
"80052871000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0603255
"80052872000","89399","Unincorporated ACT","8","Australian Capital Territory",0.145077
"80052880000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0782387
"80052890000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0587619
"80052900000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0187485
"80052911000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0137396
"80052912000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0155013
"80052920000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00447776
"80052930000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0115509
"80052950000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00624634
"80052960000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0156801
"80052970000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0183918
"80052980000","89399","Unincorporated ACT","8","Australian Capital Territory",0.121588
"80052990000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00349316
"80053000000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00834114
"80053010000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0188231
"80053040000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0097088
"80053050000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0169684
"80053060000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00556626
"80053080000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0237184
"80053090000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0189519
"80053120000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0639237
"80053130000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0108801
"80053140000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00812634
"80053150000","89399","Unincorporated ACT","8","Australian Capital Territory",0.000850541
"80053160000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0375867
"80053170000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0699213
"80053180000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0938333
"80053190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0196875
"80053200000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0418813
"80053210000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0163852
"80053220000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00419934
"80053230000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00315452
"80053240000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00324066
"80053250000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00331583
"80053260000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00602675
"80053270000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00411483
"80053280000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0029694
"80053290000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00345518
"80053300000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00392273
"80053310000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00342722
"80053320000","89399","Unincorporated ACT","8","Australian Capital Territory",0.000561653
"80053340000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00135406
"80053350000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00158916
"80053360000","89399","Unincorporated ACT","8","Australian Capital Territory",0.000635242
"80053370000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0050914
"80053380000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00624565
"80053390000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0295556
"80053400000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0397141
"80053461000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0372307
"80053462000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0252898
"80053490000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0526668
"80053501000","89399","Unincorporated ACT","8","Australian Capital Territory",16.3671
"80053502000","89399","Unincorporated ACT","8","Australian Capital Territory",1.0274
"80053510000","89399","Unincorporated ACT","8","Australian Capital Territory",30.4995
"80053530000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0101943
"80053540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0130041
"80053550000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0141107
"80053560000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0167103
"80053570000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0160037
"80053580000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00329948
"80053590000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0123079
"80053620000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00296811
"80053630000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00766264
"80053640000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00536332
"80053650000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0156009
"80053660000","89399","Unincorporated ACT","8","Australian Capital Territory",0.136912
"80053670000","89399","Unincorporated ACT","8","Australian Capital Territory",0.1345
"80053680000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0394161
"80053690000","89399","Unincorporated ACT","8","Australian Capital Territory",0.326341
"80053700000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00480046
"80053710000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00243478
"80053720000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00535732
"80053730000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0167578
"80053740000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00539318
"80053750000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00713411
"80053760000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00671364
"80053770000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00765316
"80053780000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0923815
"80053790000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00930745
"80053800000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0263948
"80053810000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00199421
"80053820000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00110941
"80053830000","89399","Unincorporated ACT","8","Australian Capital Territory",0.000569613
"80053840000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00978059
"80053860000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00384089
"80053870000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0055136
"80053880000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00353642
"80053890000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00660569
"80053910000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00872272
"80053920000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0469514
"80053930000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00577097
"80053940000","89399","Unincorporated ACT","8","Australian Capital Territory",0.000761044
"80053950000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0472751
"80053961000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0375677
"80053962000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00995379
"80053970000","89399","Unincorporated ACT","8","Australian Capital Territory",0.103215
"80053980000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0679597
"80053990000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0359201
"80054010000","89399","Unincorporated ACT","8","Australian Capital Territory",0.119543
"80054050000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00102136
"80054060000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00491458
"80054070000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0298668
"80054080000","89399","Unincorporated ACT","8","Australian Capital Territory",0.064057
"80054090000","89399","Unincorporated ACT","8","Australian Capital Territory",0.061326
"80054100000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0480938
"80054110000","89399","Unincorporated ACT","8","Australian Capital Territory",0.313823
"80054121000","89399","Unincorporated ACT","8","Australian Capital Territory",0.391801
"80054122000","89399","Unincorporated ACT","8","Australian Capital Territory",0.591627
"80054130000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0689514
"80054141000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0520979
"80054142000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0387417
"80054150000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0360014
"80054160000","89399","Unincorporated ACT","8","Australian Capital Territory",0.000937442
"80054170000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00644477
"80054180000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00251438
"80054190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00399852
"80054200000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00209062
"80054240000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0430878
"80054250000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00957141
"80054260000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0287926
"80054290000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0175307
"80054300000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00612221
"80054310000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0435539
"80054320000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0709702
"80054330000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0769449
"80054340000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0506451
"80054360000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00266509
"80054370000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0050614
"80054390000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0116928
"80054400000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00523855
"80054410000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00429537
"80054420000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0123493
"80054430000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00202925
"80054450000","89399","Unincorporated ACT","8","Australian Capital Territory",0.173414
"80054460000","89399","Unincorporated ACT","8","Australian Capital Territory",0.180315
"80054470000","89399","Unincorporated ACT","8","Australian Capital Territory",0.797546
"80054480000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00180524
"80054490000","89399","Unincorporated ACT","8","Australian Capital Territory",0.476106
"80054500000","89399","Unincorporated ACT","8","Australian Capital Territory",1.03992
"80054510000","89399","Unincorporated ACT","8","Australian Capital Territory",0.346453
"80054520000","89399","Unincorporated ACT","8","Australian Capital Territory",0.610395
"80054530000","89399","Unincorporated ACT","8","Australian Capital Territory",0.39832
"80054540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0244785
"80054560000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00755372
"80054570000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00760578
"80054580000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00556582
"80054590000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00823955
"80054600000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0214244
"80054610000","89399","Unincorporated ACT","8","Australian Capital Territory",0.352314
"80054620000","89399","Unincorporated ACT","8","Australian Capital Territory",0.350205
"80054630000","89399","Unincorporated ACT","8","Australian Capital Territory",19.5879
"80054640000","89399","Unincorporated ACT","8","Australian Capital Territory",116.996
"80054650000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0451749
"80054660000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0302543
"80054670000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0137458
"80054681000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0161118
"80054682000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00908969
"80054690000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0153641
"80054700000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00494309
"80054710000","89399","Unincorporated ACT","8","Australian Capital Territory",0.005028
"80054720000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00447397
"80054740000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0907189
"80054750000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00637689
"80054800000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00747052
"80054810000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00561641
"80054820000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00233669
"80054830000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00999317
"80054840000","89399","Unincorporated ACT","8","Australian Capital Territory",0.062774
"80054850000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0326583
"80054860000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0171726
"80054870000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0011711
"80054880000","89399","Unincorporated ACT","8","Australian Capital Territory",21.7588
"80054890000","89399","Unincorporated ACT","8","Australian Capital Territory",32.7631
"80054901000","89399","Unincorporated ACT","8","Australian Capital Territory",0.057391
"80054902000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0276408
"80054910000","89399","Unincorporated ACT","8","Australian Capital Territory",0.046129
"80054920000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00349313
"80054930000","89399","Unincorporated ACT","8","Australian Capital Territory",0.223086
"80054940000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0214628
"80054950000","89399","Unincorporated ACT","8","Australian Capital Territory",0.172601
"80054960000","89399","Unincorporated ACT","8","Australian Capital Territory",0.248311
"80054970000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0172633
"80054980000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0653469
"80054990000","89399","Unincorporated ACT","8","Australian Capital Territory",0.110192
"80055000000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0069202
"80055010000","89399","Unincorporated ACT","8","Australian Capital Territory",3.50027
"80055020000","89399","Unincorporated ACT","8","Australian Capital Territory",2.75205
"80055031000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0136551
"80055032000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0237094
"80055040000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00230244
"80055050000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0232423
"80055060000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00754972
"80055070000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0453568
"80055080000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00498604
"80055090000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0393995
"80055100000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00188094
"80055110000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00273044
"80055120000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00210313
"80055130000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00133952
"80055140000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0123323
"80055150000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0146265
"80055160000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00136041
"80055181000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00798796
"80055190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0211557
"80055200000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0271899
"80055210000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00270129
